	date	air_hum	air_hum_min	air_hum_max	air_temp	air_temp_min	air_temp_max	pluvm	down_mildew	powdery_mildew	botrytis	erysiphe
288	12/13/2020	87.80638298	68.5	97.6	5.152340426	0.51	11.6	0.004255319	0	0	0	0
289	12/14/2020	87.49791667	70.8	96.4	3.433541667	-0.6	10.11	0	0	0	0	0
290	12/15/2020	91.35416667	75.5	96.5	4.5225	0.46	10.14	0.008333333	0	0	0	0
291	12/16/2020	88.9	74.9	95.2	6.650625	3.36	11.88	0.008333333	0	0	0	0
292	12/17/2020	93.01041667	86.2	96.8	7.36125	5.48	9.55	0	0	0	0	0
293	12/18/2020	94.30208333	88.6	97.7	8.153541667	6.21	10.39	0.004166667	0	0	0	0
294	12/19/2020	94.47708333	92.4	96.2	7.675	6.76	8.46	0	0	0	0	0
295	12/20/2020	93.97291667	89.8	96.9	7.709375	6.9	8.78	0	0	0	0	0
296	12/21/2020	91.22916667	86.3	96.1	8.032916667	4.95	9.44	0	0	0	0	0
297	12/22/2020	92.24375	77.3	97.7	8.046875	4.59	13.32	0	0	0	0	0
298	12/23/2020	94.07916667	87.4	97.7	8.6525	5.81	11.5	0	0	0	0	0
299	12/24/2020	81.58958333	61.3	98.3	11.88208333	6.44	17.66	0	0	0	0	0
300	12/25/2020	91.26326531	60.6	97.7	7.63122449	3.87	13.49	0.016326531	0	0	0	0
301	12/26/2020	83.93958333	69.1	96.5	5.395625	2.71	7.86	0.158333333	0	0	0	0
302	12/27/2020	74.98125	54.3	88.5	1.937916667	-1.7	6.19	0	0	0	0	0
303	12/28/2020	84.28163265	68.4	93.6	4.26244898	-1.25	10.51	0.12244898	0	0	0	0
304	12/29/2020	74.85208333	58.6	95.2	8.97	0.77	13.7	0.158333333	0	0	0	0
305	12/30/2020	95.88367347	94.3	97.6	3.271020408	2.14	4.16	0.012244898	0	0	0	0
